number_of_text_plain_sections,number_of_text_html_sections,number_of_image_sections,number_of_application_sections,ratio_text_plain_to_any_text_sections,length_of_text_in_text_html_section,index_charset_first_sec,num_unique_charset,num_standart_header,num_in_reply_to,num_received,exist_x_mailer,exist_user_agent,mime_version,case_var_MV,length_message_id,ascii_boundary_char,existence_of_domain,is_id_part_hex,is_id_part_decimal,existence_of_dots_in_id_part,existence_of_special_chars_in_id_part,is_domain_part_hex,is_domain_part_decimal,existence_of_dots_in_domain_part,existence_of_special_chars_in_domain_part,num_From_header_tags_in_thread,num_ofToheader_tags_in_thread,num_ofunique_To_addresses_in_thread,num_ofunique_Reply-To_addresses_in_thread,num_ofuniquedomains_in_all_email_addresses,ratio_unique_To_domains_to_unique_domains_in_all_addresses,num_Cc_addresses,num_Bcc_addresses,num_of_Sender_addresses,IsReturn_Path_identical_to_Reply_To,num_ofTo_domains_identical_to_From_domain,num_ofCc_domains_identical_to_From_domain,num_ofBcc_domains_identical_to_From_domain,IsFrom_domain_same_as_Reply-To_domain,IsFrom_domain_same_as_Return-Path_domain,IsFrom_entity_bracketed,IsTo_entity_bracketed,len_first_boundary,boundary_start_with_=,exist_=_middle_boundary,exist_underscore_boundary,exist_dot_boundary,exist_other_special_char_boundary,boundary_hexadecimal,boundary_decimal,depht_DOM_tree,num_DOM_leaf,num_unique_DOM_leaf,mean_DOM_leaf_depths,standart_dev_DOM_depths,num_email_addresses_in_html_section,num_a_tags,num_URLs_in_html_section,ratio_unique_domains_to_domains_of_allURLs_in_anytags,length_style,exist_direction,exist_JS,label,email_id,index
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,33,64,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<3DB4C71F001B8F24@mss4n.bluewin.ch>,1764
1,1,1,0,0.5,4539,1,2,7,0,2,0,0,1,0,42,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,16,18,8,10.61111111111111,5.261378029131921,0,2,3,0.6666666666666666,921,0,0,1,<20240429161513.7BBBA2CB6C5F18C1@dalyph.com>,1765
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,39,64,1,0,0,0,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<0MKuxu-1Ef5zA0H0G-0002xY@mx.perfora.net>,1766
2,1,0,0,0.6666666666666666,6289,1,1,7,0,1,0,0,1,0,84,64,1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,53,0,0,1,0,0,0,0,14,9,3,12.555555555555555,1.7069212773041351,1,1,2,1.0,2220,0,0,1,<010201829d16d821-6b07af05-f8fd-49b7-b969-8406074ed317-000000@eu-west-1.amazonses.com>,1767
1,1,0,0,0.5,2310,1,1,6,0,0,0,0,1,0,41,64,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,51,0,1,1,0,0,0,0,4,9,3,3.6666666666666665,0.4714045207910317,2,1,1,1.0,87,0,0,1,<0481ac3eaa2a4fa3b2f197d1f593888a@atlas.sk>,1768
0,1,0,0,0.0,5292,1,1,7,0,1,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,36,1,1,0,0,0,1,1,17,17,9,13.0,4.7403152042131245,0,1,4,0.75,1466,0,0,1,<0100018d62f94186-0e810f55-b017-4ecc-81a2-24a9258c2606-000000@email.amazonses.com>,1769
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,40,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200409221913.i8MJDwXW017020@smtp.eecs.UM>,1770
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,1,49,64,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<E1GffDB-000BLE-00.bryankanza-inbox-ru@f51.mail.ru>,1771
1,1,0,0,0.5,2651,1,1,8,0,2,0,0,1,0,39,64,1,1,0,0,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,1,0,4,12,7,2.75,0.5951190357119042,0,1,2,1.0,1359,0,0,1,<164f5668d695eeb3cdcafb89c424da61@2fa.io>,1772
0,1,0,0,0.0,8794,1,1,8,0,2,0,0,1,0,42,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,5,9.153846153846152,2.5972220024821744,4,4,5,0.8,5787,0,0,1,<20200319204041.5D7DBF7085E9FAF8@daehye.com>,1773
1,0,0,0,1.0,0,-1,0,6,0,0,0,0,1,1,41,64,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<BAY5-F1418AD2B70EF8317CFDB31FA250@phx.gbl>,1774
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,46,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,27,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200605270100.k4R103hK004929@awakenings.mail.UM>,1775
1,1,0,0,0.5,6371,1,1,5,0,0,0,0,1,0,42,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,1,0,0,4,20,6,2.65,0.792148975887743,0,1,1,1.0,276,0,0,1,<896645.7144.qm@web45404.mail.sp1.yahoo.com>,1776
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,0,41,64,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<563dfc5c9b0247538c2c5db0a5bf46d2@atlas.cz>,1777
1,1,0,0,0.5,19266,1,1,7,0,2,0,0,1,0,54,64,1,0,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,37,50,9,9.24,7.1008731857427225,1,8,12,0.5,9194,0,0,1,<201702060410.v1625ma6027701@ip2-pzo-f0.minerven.gob.ve>,1778
0,1,0,0,0.0,3582,1,1,8,0,3,0,0,1,0,47,64,1,1,0,0,1,0,0,1,0,1,1,1,1,23,0.0434782608695652,44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,24,10,7.833333333333333,3.34995854037363,2,3,4,0.5,605,0,0,1,<00006dc22a5c$00007ef7$000072a4@mx14.hotmail.com>,1779
1,0,0,0,1.0,0,-1,0,8,0,0,0,0,1,0,40,64,1,0,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<E1H4cfI-0006OY-Ju@orion.interservers.com>,1780
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200612130152.kBD1q2AA017728@score.mail.UM>,1781
1,0,0,0,1.0,0,1,1,7,0,0,0,1,1,0,64,64,1,0,0,1,0,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<2032.82.128.2.187.1168844173.squirrel@www.berkshireconnected.com>,1782
1,1,0,0,0.5,36134,1,1,7,0,5,0,0,1,0,34,64,1,1,0,1,0,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,36,1,1,0,0,0,1,1,42,59,8,17.576271186440678,9.388423072639233,0,6,45,0.0888888888888888,19362,0,0,1,<14c0d03eea0.7f50.5a699a@ismtpd-067>,1783
0,1,1,0,0.0,5893,1,1,7,0,3,0,0,1,0,44,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,18,25,7,10.84,3.5177265385473047,4,3,3,0.6666666666666666,3375,0,0,1,<20190211022847.F66AB0D0D931E9F3@yoafrica.com>,1784
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200702240308.l1O38V3Q008188@chaos.mail.UM>,1785
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,44,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200305300950.h4U9oYn25447@deadpool.mr.itd.UM>,1786
1,0,0,0,1.0,0,1,1,7,0,3,0,0,0,0,53,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200206070725.g577Plm16099@mandark.labs.netnoteinc.com>,1787
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,42,64,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<BAY21-F2057F029520646E692E7EAA24D0@phx.gbl>,1788
1,1,0,0,0.5,21341,-1,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,35,0,1,1,0,0,0,0,25,35,8,16.114285714285714,5.397202601196971,1,0,4,0.75,8821,0,0,1,,1789
1,2,0,0,0.3333333333333333,85754,1,1,6,0,3,1,0,1,0,37,64,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,17,78,24,9.35897435897436,5.351669662715527,0,4,11,0.4545454545454545,68545,0,1,1,<89915899E9FD4082A2A8F773DF560D2C@MYi5>,1790
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,49,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200407310556.i6V5u8LS013186@oilandwater.mr.itd.UM>,1791
1,1,0,0,0.5,2185,1,1,7,0,2,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,15,14,7,9.142857142857142,4.533323329320695,2,1,1,1.0,468,0,0,1,<201608292057.u7TKV8ai022192@RomagnoliSaxFirewall.local>,1792
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,0,43,64,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200410162322.i9GNMDm1020823@mission.mail.UM>,1793
1,1,0,0,0.5,19848,1,1,7,0,2,0,0,1,0,58,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,0,1,0,0,53,45,10,25.75555555555556,14.79512765977826,1,8,12,0.4166666666666667,5177,0,0,1,<5f9e57bd-5bac-418e-a18e-e1bae3efd58c@cdg3s51mta10.xt.local>,1794
1,0,0,0,1.0,0,1,1,8,0,4,1,0,1,1,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<006d43a82bde$1282b7c8$0ee22ab4@uyuerh>,1795
1,0,0,0,1.0,0,1,1,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1796
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,0,48,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200303110518.h2B5Imr04727@perfectworld.mr.itd.UM>,1797
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,0,55,64,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<2044.62.177.189.40.1090424174.squirrel@www.seeqmail.com>,1798
0,1,0,0,0.0,2479,1,1,7,0,2,1,0,1,0,38,64,1,0,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,8,5,15.375,6.872726896945637,0,1,3,0.6666666666666666,738,0,0,1,<E1khTVo-000B6q-EF@ns1.hemenkurulum.net>,1799
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,42,64,1,0,0,0,1,0,0,1,0,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<BAY16-F14B332D2FE1EE8EA6764B892800@phx.gbl>,1800
1,1,0,0,0.5,10228,1,1,7,0,4,0,0,1,0,45,64,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,19,8,5,13.25,4.602988159880492,3,4,5,0.8,4418,0,0,1,<20180313071656.DF9E9753185E@lipari.win-net.it>,1801
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,1,0,42,64,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200701100404.l0A449IR029401@brazil.mail.UM>,1802
1,1,0,0,0.5,2167,1,1,7,0,6,0,0,1,0,51,64,1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,34,0,1,1,0,0,0,0,8,10,7,3.5,1.8027756377319943,3,3,2,1.0,616,0,0,1,<20232208212853CC966F62A0-80DD7E76F4@ever-tech.store>,1803
1,1,0,0,0.5,2306,1,1,6,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,1,0,0,4,21,4,2.7142857142857144,0.764875162105191,0,1,1,1.0,482,0,0,1,<20060710121826.32602.qmail@web55806.mail.re3.yahoo.com>,1804
1,1,0,0,0.5,4614,1,1,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,27,1,1,0,0,0,1,1,17,18,5,12.5,4.969350505291858,0,2,2,1.0,667,0,0,1,,1805
1,1,0,0,0.5,1860,1,1,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,8,23,5,4.565217391304348,1.4393865528040737,1,4,4,0.75,60,0,0,1,,1806
1,0,0,1,1.0,0,1,1,7,0,0,0,0,1,0,52,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200305050251.h452ore00660@fistfulofdollars.mr.itd.UM>,1807
1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,1,43,64,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<BAY109-F1352121FFB751117B492CDBA480@phx.gbl>,1808
0,1,0,0,0.0,2252,-1,0,8,0,0,0,0,1,0,41,64,1,0,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0.0,0,0,0,1,<E1HCGqH-0004JU-4o@host.costa360vision.com>,1809
0,1,0,0,0.0,2686,-1,0,6,0,0,0,0,1,1,40,64,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,3,9.22222222222222,0.415739709641549,2,1,0,0.0,17,0,0,1,<BAY5-F404771D1F24AFE30DDA8DEBFB0@phx.gbl>,1810
1,0,0,0,1.0,0,1,1,7,0,8,1,0,1,0,33,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200207180200.DAA16623@webnote.net>,1811
1,0,0,0,1.0,0,1,1,8,0,0,0,1,1,0,45,64,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1080166394.406207fa3f1c4@www.postino.punto.it>,1812
1,1,0,0,0.5,2338,1,2,7,0,2,0,0,1,0,47,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,4,10,6,3.2,0.8717797887081347,1,2,3,0.6666666666666666,1289,0,0,1,<20231206071509.7D2CD4989C500DB5@nwebsupport.com>,1813
1,1,0,0,0.5,3709,1,1,8,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,28,0,1,0,0,1,0,0,5,49,4,3.8979591836734695,0.3639296836760614,2,0,1,1.0,130,0,0,1,<20060605001433.42539.qmail@web55209.mail.re4.yahoo.com>,1814
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,45,64,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<7169294.1146086327073.JavaMail.tomcat@fe-ps01>,1815
1,0,0,0,1.0,0,-1,0,4,0,0,0,0,0,0,46,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1066001431.966342.59927.zmail@web2.zwallet.com>,1816
0,1,0,0,0.0,25218,1,1,8,0,2,0,0,1,0,40,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,28,7,11.75,7.109475568362469,2,1,2,1.0,18210,0,0,1,<20231110154402.0F41FEC297A75DD4@mbnm.com>,1817
1,1,0,0,0.5,9419,1,1,7,0,1,0,0,1,0,67,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,0,15,79,10,9.30379746835443,2.7712558519479247,3,19,34,0.0588235294117647,0,0,0,1,<appc28ja3p6dz0bmkhsk6b117hp1hf.127599528.8361@mta112.e.register.com>,1818
1,0,0,0,1.0,0,1,1,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1819
1,1,0,0,0.5,3427,1,1,7,0,0,0,0,1,0,58,64,1,0,0,1,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,39,0,1,1,0,0,0,0,3,21,4,2.380952380952381,0.5753831415997416,4,2,0,0.0,0,0,0,1,<12f2e2cc5afc4ab68e3894811b9c459b.mark_ibe02@elsalvador.com>,1820
0,1,0,0,0.0,421,1,1,8,0,7,1,0,1,0,48,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,3,3.625,0.9921567416492216,0,1,1,1.0,0,0,0,1,<000022ed6e96$0000649c$00000023@mx1.mailbox.co.za>,1821
1,0,0,0,1.0,0,1,1,6,0,0,1,0,0,0,46,64,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<127.0.0.1+Tt0pXbxD4nCdnWWHsORClP@hal-3.inet.it>,1822
1,1,0,0,0.5,5864,1,1,7,0,2,0,0,1,0,60,64,1,0,0,0,1,0,0,1,0,1,1,1,1,6,0.1666666666666666,3,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,1,0,17,14,8,12.857142857142858,3.6811710647786073,6,6,9,0.4444444444444444,2647,0,0,1,<autogen-java-f24a91a5-a977-4ed2-95a6-7a8284d1afd3@google.com>,1823
1,1,0,0,0.5,58615,1,1,7,0,3,0,0,1,0,78,64,1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,30,0,0,1,0,0,0,0,34,28,9,26.607142857142858,8.72737599950493,0,1,4,1.0,48983,0,0,1, <87da44a7-c77d-f1f9-ca7e-fc12bee55405@realestate-digital.marocinvestigation.com>,1824
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,37,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,27,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20060922162246.EC578C0CF@krusty.si.UM>,1825
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,45,64,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,68,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20060708114326.7B9ED591770@smtp.latinmail.com>,1826
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,0,35,64,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<177f375e45.44d7a53c@intelnet.net.gt>,1827
0,1,0,0,0.0,1501,1,1,7,0,2,1,0,1,0,49,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,12,6,3.4166666666666665,0.8620067027323834,0,1,1,1.0,217,0,0,1,<20160331172350.988051BE10B@mail.bookingwire.co.uk>,1828
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,0,34,64,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20070629090821.M69832@yahoo.com.hk>,1829
1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1830
1,0,0,0,1.0,0,1,1,8,0,5,1,0,1,0,35,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20020804072354.2E74B29409D@xent.com>,1831
1,1,0,0,0.5,12682,1,1,7,0,2,0,0,1,0,32,64,1,0,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,22,25,9,15.4,6.424951361683604,4,2,1,1.0,6507,0,0,1,<E1duwVr-0001ZM-D7@sg1.damar.asia>,1832
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,41,64,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1c81307954504311a7beb35549cdf594@pobox.sk>,1833
1,1,0,0,0.5,17892,1,1,7,0,3,0,0,1,0,54,64,1,0,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,37,50,9,9.3,7.102816342831904,1,8,12,0.5,8520,0,0,1,<201702251239.v1PAIaif014922@ip2-pzo-f0.minerven.gob.ve>,1834
0,1,0,0,0.0,1738,1,1,8,0,1,0,0,1,0,43,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,20,6,9.6,3.826225293941798,2,1,1,1.0,729,0,0,1,<20180829050713.14BB1229ABDDB5BB@servers.com>,1835
0,1,0,0,0.0,5561,1,1,8,0,4,0,0,1,0,46,64,1,1,0,0,1,0,0,1,0,1,1,9,0,18,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,8,15.090909090909092,3.889485720960256,1,4,3,0.3333333333333333,213,0,0,1,<000001416b5c$00002880$00007775@mpkry.suomi.net>,1836
1,0,0,0,1.0,0,1,1,8,0,0,0,1,1,0,60,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<54639.80.179.107.245.1088429916.squirrel@webmail.caltanet.it>,1837
0,1,0,0,0.0,2502,1,1,8,0,5,0,0,1,0,31,64,1,0,0,1,0,0,0,1,0,1,1,1,0,20,0.05,83,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,42,7,11.047619047619047,3.2289787634599403,0,2,2,0.5,0,0,0,1,<200207182034859.SM01740@aol.com>,1838
