number_of_text_plain_sections,number_of_text_html_sections,number_of_image_sections,number_of_application_sections,ratio_text_plain_to_any_text_sections,length_of_text_in_text_html_section,index_charset_first_sec,num_unique_charset,num_standart_header,num_in_reply_to,num_received,exist_x_mailer,exist_user_agent,mime_version,case_var_MV,length_message_id,ascii_boundary_char,existence_of_domain,is_id_part_hex,is_id_part_decimal,existence_of_dots_in_id_part,existence_of_special_chars_in_id_part,is_domain_part_hex,is_domain_part_decimal,existence_of_dots_in_domain_part,existence_of_special_chars_in_domain_part,num_From_header_tags_in_thread,num_ofToheader_tags_in_thread,num_ofunique_To_addresses_in_thread,num_ofunique_Reply-To_addresses_in_thread,num_ofuniquedomains_in_all_email_addresses,ratio_unique_To_domains_to_unique_domains_in_all_addresses,num_Cc_addresses,num_Bcc_addresses,num_of_Sender_addresses,IsReturn_Path_identical_to_Reply_To,num_ofTo_domains_identical_to_From_domain,num_ofCc_domains_identical_to_From_domain,num_ofBcc_domains_identical_to_From_domain,IsFrom_domain_same_as_Reply-To_domain,IsFrom_domain_same_as_Return-Path_domain,IsFrom_entity_bracketed,IsTo_entity_bracketed,len_first_boundary,boundary_start_with_=,exist_=_middle_boundary,exist_underscore_boundary,exist_dot_boundary,exist_other_special_char_boundary,boundary_hexadecimal,boundary_decimal,depht_DOM_tree,num_DOM_leaf,num_unique_DOM_leaf,mean_DOM_leaf_depths,standart_dev_DOM_depths,num_email_addresses_in_html_section,num_a_tags,num_URLs_in_html_section,ratio_unique_domains_to_domains_of_allURLs_in_anytags,length_style,exist_direction,exist_JS,label,email_id,index
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200210070800.g9780gK23266@dogma.slashnull.org>,1959
0,1,0,0,0.0,0,1,1,8,0,3,0,0,1,0,60,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,45,9,17.0,10.088497300281038,2,19,34,0.14705882352941177,8078,0,0,0,<85052a30-61ba-4ccc-872f-71d26dff566c@ind1s06mta1896.xt.local>,1960
1,0,0,0,1.0,0,1,1,8,1,6,0,0,1,0,51,64,1,1,0,1,0,0,0,1,0,1,1,2,0,3,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<5.1.0.14.2.20020911114003.02e170f0@frodo.hserus.net>,1961
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1962
1,0,0,0,1.0,0,1,1,7,1,6,0,0,1,0,35,64,1,0,0,0,0,1,1,1,1,1,1,2,0,7,0.2857142857142857,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<p05111a15b9b4120d5486@[66.149.49.6]>,1963
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200505292210.j4TMA62C016492@score.mail.UM>,1964
1,0,0,0,1.0,0,1,1,7,1,5,0,1,1,0,35,64,1,0,0,1,0,0,0,1,1,1,1,1,1,4,0.25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20021125202526.GA9488@nsk.no-ip.org>,1965
1,0,0,0,1.0,0,-1,0,5,0,7,0,0,0,0,45,64,1,0,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<E17hYK5-0003XO-00@usw-pr-cvs1.sourceforge.net>,1966
0,1,0,0,0.0,0,1,1,8,0,2,0,0,1,0,51,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,15,7,5.933333333333334,3.2138588781850537,2,1,1,1.0,2296,0,0,1,<20191111031950.2CE928F46544CCF2@service.netease.com>,1967
1,0,0,0,1.0,0,1,1,8,0,6,1,0,1,0,39,64,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<DAV75xqGfT4V3PNLbos00008e1b@hotmail.com>,1968
0,1,0,0,0.0,0,1,1,8,0,2,0,0,1,0,47,64,1,1,0,0,1,0,0,1,0,1,1,1,1,5,0.2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,14,7,2.9285714285714284,0.7034898429854359,0,5,6,0.16666666666666666,0,0,0,1,<000067844cdb$00001b14$00000426@mx06.hotmail.com>,1969
1,1,0,0,0.5,0,1,1,8,0,4,0,0,1,0,50,64,1,0,0,0,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,30,0,1,1,0,0,1,0,22,162,13,14.895061728395062,4.594156278335539,22,46,43,0.5348837209302325,6407,0,0,0,<11739$1029244856$mediaunspun$5114587@imakenews.net>,1970
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200512221636.jBMGaMfU004862@score.mail.UM>,1971
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,41,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<980912.1075857474974.JavaMail.evans@thyme>,1972
1,0,0,0,1.0,0,1,1,7,0,6,0,1,1,0,31,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,36,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D6E3883.8090500@permafrost.net>,1973
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7521392.1075851569498.JavaMail.evans@thyme>,1974
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<11635237.1075851842043.JavaMail.evans@thyme>,1975
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<11253002.1075840547935.JavaMail.evans@thyme>,1976
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12788530.1075852423764.JavaMail.evans@thyme>,1977
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<19404674.1075861913116.JavaMail.evans@thyme>,1978
1,0,0,0,1.0,0,1,1,8,0,7,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<008201c25ee5$1285de40$640a000a@golden>,1979
1,1,0,0,0.5,0,1,1,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,27,1,1,0,0,0,1,1,37,13,7,23.846153846153847,13.84444433891279,0,1,1,1.0,551,0,0,1,,1980
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,2,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12003923.1075853794178.JavaMail.evans@thyme>,1981
0,1,0,0,0.0,0,1,1,8,0,4,0,0,1,0,39,64,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,6,4.2,2.5219040425836985,0,1,3,1.0,764,0,0,1,<PMLWZw0VclXez2NoKMH00032742@e-lupeni.ro>,1982
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<6519305.1075856760963.JavaMail.evans@thyme>,1983
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15509982.1075843957607.JavaMail.evans@thyme>,1984
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,44,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200701082120.l08LK8Sv029033@faithful.mail.UM>,1985
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12409931.1075856473836.JavaMail.evans@thyme>,1986
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<22544730.1075840001392.JavaMail.evans@thyme>,1987
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,1,52,64,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20050630171438.8135E4ECDD2@h8980.serverkompetenz.net>,1988
1,1,0,0,0.5,0,1,1,6,0,5,0,0,1,0,35,64,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,1,0,0,0,0,8,158,6,4.860759493670886,0.6508840573256933,0,1,1,1.0,42808,0,0,1,<1553512082472.23039@CHS-ADPHILA.ORG>,1989
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,1,49,64,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200507011704.j61H4erJ024896@mantrid.webonline.biz>,1990
1,1,0,0,0.5,0,1,1,6,0,2,1,0,1,0,46,64,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,43,0,1,1,1,0,0,0,18,16,6,13.5,4.458138625031752,0,2,2,1.0,1449,0,0,1,<543029983.3824542.1726168961289@mail.yahoo.com>,1991
0,1,0,0,0.0,0,1,1,7,0,6,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1,0,0,0,6,24,7,3.75,1.299038105676658,1,4,4,0.25,0,0,0,1,<014d73e75c7b$6247c3e0$8ce81ed4@ywdmjl>,1992
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<27378257.1075842787578.JavaMail.evans@thyme>,1993
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,72,64,1,0,0,1,1,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<trJr1ntcQP$196.207.205.113$.4554580b.6e519.78d5.942@nitrogen.onspeed.com>,1994
1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20060124001323.13116.qmail@web37101.mail.mud.yahoo.com>,1995
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<25815309.1075862414537.JavaMail.evans@thyme>,1996
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,0,33,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200402051531.i15FV1HL006340@cs.CU>,1997
0,1,0,0,0.0,0,1,1,8,0,2,0,0,1,0,46,64,1,1,0,0,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,32,9,10.625,3.2379584617471546,0,6,11,0.6363636363636364,1050,0,0,1,<5781d8ce-2ae1-4aa1-bcd0-5f73463eb2c4@mtasv.net>,1998
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,1,33,64,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1062477546027448@lycos-europe.com>,1999
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,2,0.5,15,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<22481092.1075853683257.JavaMail.evans@thyme>,2000
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,57,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,27,1,1,0,0,0,1,1,28,78,9,20.153846153846153,5.439826833303737,1,9,20,0.2,3251,0,0,1,<201512251901.tBPINAwn015366@smtp01.atlngahp.sys.nuvox.net>,2001
1,1,0,0,0.5,0,1,1,7,0,3,0,0,1,0,60,64,1,1,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,0,1,0,0,26,117,10,19.427350427350426,6.917482175360587,3,33,56,0.17857142857142858,17473,0,0,0,<d317b933-bf2e-4900-8814-f2d7357be377@atl1s07mta1815.xt.local>,2002
1,1,0,0,0.5,0,1,1,7,0,3,1,0,1,1,54,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,1,0,24,93,11,20.408602150537636,4.56314492366876,6,24,55,0.05454545454545454,35684,0,0,0,<20240906140302.3b9255d8aa374244@cio56239.tryhackme.com>,2003
0,1,0,1,0.0,0,-1,1,7,0,2,0,0,1,0,38,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,3,6,3,2.6666666666666665,0.4714045207910317,0,0,0,0.0,31,0,0,1,<20241101180950.EF3B30C92B1AFFF2@ak.com>,2004
1,0,0,0,1.0,0,1,1,8,0,6,0,0,1,0,26,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3DA144C8.2060707@waider.ie>,2005
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209270801.g8R81Zg00939@dogma.slashnull.org>,2006
1,0,0,0,1.0,0,1,1,8,0,4,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<007a83d36eda$3357c8a6$5dc54ab7@vlwonn>,2007
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<18227730.1075840008306.JavaMail.evans@thyme>,2008
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,43,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200610300440.k9U4eqgM001309@mission.mail.UM>,2009
1,0,0,0,1.0,0,-1,0,5,1,9,0,0,0,0,48,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20021007191820.18C6916F03@spamassassin.taint.org>,2010
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,2011
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<26924955.1075854634779.JavaMail.evans@thyme>,2012
1,0,0,0,1.0,0,-1,0,7,0,7,0,0,1,0,39,64,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<F101ZbLAX3cf3ednHM300000284@hotmail.com>,2013
1,0,0,0,1.0,0,1,1,7,1,7,0,1,1,0,30,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020813090117.GC2019@jinny.ie>,2014
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<26695978.1075863600301.JavaMail.evans@thyme>,2015
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,39,64,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,1,0,53,39,9,35.56410256410256,16.02689225884607,0,21,37,0.13513513513513514,11029,0,0,0,<ccZqD8oNTxuasSGZkHEmng@geopod-ismtpd-48>,2016
1,0,0,0,1.0,0,1,1,7,0,0,0,1,1,0,53,64,1,0,0,1,0,1,1,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<5463.82.206.131.156.1170005639.squirrel@70.86.115.106>,2017
1,0,0,0,1.0,0,1,1,8,0,6,0,1,1,0,26,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D7344D7.6010702@waider.ie>,2018
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<21550214.1075851049065.JavaMail.evans@thyme>,2019
1,0,0,0,1.0,0,1,1,8,0,7,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,2,0,3,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<01b101c23266$36256ab0$b554a8c0@RAGING>,2020
0,1,0,0,0.0,0,-1,0,6,0,0,0,0,1,1,40,64,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,3,9.222222222222221,0.41573970964154905,2,1,0,0.0,17,0,0,1,<BAY5-F404771D1F24AFE30DDA8DEBFB0@phx.gbl>,2021
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209250800.g8P80LC18070@dogma.slashnull.org>,2022
1,0,0,0,1.0,0,1,1,8,0,7,0,0,1,0,49,64,1,1,0,0,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<00003aa81811$00002de7$00004495@mx1.mail.yahoo.com>,2023
1,0,0,0,1.0,0,1,1,5,0,0,0,0,1,0,49,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20030825142910.2230.qmail@web20502.mail.yahoo.com>,2024
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7462234.1075854771646.JavaMail.evans@thyme>,2025
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,13,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<6284839.1075857810437.JavaMail.evans@thyme>,2026
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<18278955.1075861181713.JavaMail.evans@thyme>,2027
1,1,0,0,0.5,0,1,1,7,1,4,0,0,1,0,65,64,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,61,0,0,1,0,0,0,0,7,14,5,5.571428571428571,1.6781914463529615,0,1,1,1.0,208,0,0,1,<A05060B2FAF93545934CA5A098EA6DCB9E1DE612@SMPMAIL.stmary.k12.la.us>,2028
1,0,0,0,1.0,0,1,1,8,0,8,0,0,1,0,58,64,1,1,0,0,1,0,0,1,1,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<19258-3D407A56-2331@storefull-2191.public.lawson.webtv.net>,2029
1,1,0,0,0.5,0,1,1,7,0,0,0,0,1,0,57,64,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,38,0,1,1,1,0,0,0,1,19,1,1.0,0.0,0,0,0,0.0,0,0,0,1,<e776310602100412n7c39d21aked5e0e4991d11571@mail.gmail.com>,2030
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<13177226.1075845560310.JavaMail.evans@thyme>,2031
0,1,0,1,0.0,0,-1,1,7,0,2,0,0,1,0,43,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,16,57,8,9.631578947368421,2.4324673701665986,1,0,0,0.0,4354,0,0,1,<20230915032725.5A36AC5CD1BF2DC5@service.com>,2032
1,0,0,0,1.0,0,1,1,8,0,6,1,0,1,0,39,64,1,1,0,0,1,0,0,1,0,1,1,2,0,3,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<001501c23d25$c21ba0b0$3864a8c0@sabeo.ie>,2033
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,0,39,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200211161324.gAGDO1I05213@nsx.nii.ac.jp>,2034
