number_of_text_plain_sections,number_of_text_html_sections,number_of_image_sections,number_of_application_sections,ratio_text_plain_to_any_text_sections,length_of_text_in_text_html_section,index_charset_first_sec,num_unique_charset,num_standart_header,num_in_reply_to,num_received,exist_x_mailer,exist_user_agent,mime_version,case_var_MV,length_message_id,ascii_boundary_char,existence_of_domain,is_id_part_hex,is_id_part_decimal,existence_of_dots_in_id_part,existence_of_special_chars_in_id_part,is_domain_part_hex,is_domain_part_decimal,existence_of_dots_in_domain_part,existence_of_special_chars_in_domain_part,num_From_header_tags_in_thread,num_ofToheader_tags_in_thread,num_ofunique_To_addresses_in_thread,num_ofunique_Reply-To_addresses_in_thread,num_ofuniquedomains_in_all_email_addresses,ratio_unique_To_domains_to_unique_domains_in_all_addresses,num_Cc_addresses,num_Bcc_addresses,num_of_Sender_addresses,IsReturn_Path_identical_to_Reply_To,num_ofTo_domains_identical_to_From_domain,num_ofCc_domains_identical_to_From_domain,num_ofBcc_domains_identical_to_From_domain,IsFrom_domain_same_as_Reply-To_domain,IsFrom_domain_same_as_Return-Path_domain,IsFrom_entity_bracketed,IsTo_entity_bracketed,len_first_boundary,boundary_start_with_=,exist_=_middle_boundary,exist_underscore_boundary,exist_dot_boundary,exist_other_special_char_boundary,boundary_hexadecimal,boundary_decimal,depht_DOM_tree,num_DOM_leaf,num_unique_DOM_leaf,mean_DOM_leaf_depths,standart_dev_DOM_depths,num_email_addresses_in_html_section,num_a_tags,num_URLs_in_html_section,ratio_unique_domains_to_domains_of_allURLs_in_anytags,length_style,exist_direction,exist_JS,label,email_id,index
1,0,0,0,1.0,0,-1,0,8,1,6,1,0,1,0,46,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1030763168.15592.1.camel@localhost.localdomain>,228
1,0,0,0,1.0,0,1,1,8,0,4,0,0,1,0,46,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<00007e610327$00000908$00007049@mx02.alltel.net>,229
1,1,0,0,0.5,0,1,1,7,0,4,1,0,1,0,45,64,1,1,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1,0,0,0,2,33,1,2.0,0.0,0,0,0,0.0,0,0,0,1,<020e01c253cf$a2009cc0$14c9a8c0@mail2world.com>,230
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,3,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<31794699.1075845982231.JavaMail.evans@thyme>,231
1,1,0,0,0.5,0,1,1,7,0,7,0,0,1,0,45,64,1,1,0,0,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,1,51,0,1,1,0,0,0,0,19,58,10,8.379310344827585,2.7153940858772456,1,8,15,0.5333333333333333,2441,0,0,1,<9f46feb1a6a746668bd683c7aac2956e@docusign.net>,232
1,0,0,0,1.0,0,-1,0,5,0,7,0,0,0,0,54,64,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020828161557.950A8A3CB0@belphegore.hughes-family.org>,233
0,1,0,0,0.0,0,-1,0,8,0,1,0,0,1,0,45,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,76,10,21.039473684210527,5.69727725708029,5,19,32,0.1875,5642,0,0,1,<20240312120044.517100AEDF5E70D7@94loveyou.com>,234
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,0,42,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200503240840.j2O8euSE014983@casino.mail.UM>,235
1,1,3,0,0.5,0,1,2,7,0,1,0,0,1,0,41,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1,0,0,0,19,25,9,10.0,4.147288270665544,0,1,3,1.0,8406,0,0,1,<20180919132055.46A8F047C09B9C0C@fedex.com>,236
0,1,0,0,0.0,0,1,1,8,0,3,1,0,1,0,30,64,1,0,0,0,1,0,0,1,0,1,1,1,0,5,0.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,27,5,5.333333333333333,2.6805195737366265,2,2,2,0.5,0,0,0,1,<auto-000000251190@marinorg.net>,237
1,0,0,0,1.0,0,1,1,7,0,0,0,1,1,0,53,64,1,0,0,1,0,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1968.196.3.63.252.1177892809.sunumail@www.sunumail.sn>,238
1,0,0,0,1.0,0,1,1,8,0,8,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<000e03b61c4a$5854a6d3$4da22ed0@wtntja>,239
1,0,0,0,1.0,0,1,1,7,0,3,0,0,0,0,25,64,1,1,0,0,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<B0000877951@msdmail.co.kr>,240
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<32452683.1075860498345.JavaMail.evans@thyme>,241
1,0,0,0,1.0,0,-1,0,5,0,6,0,0,0,0,34,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020907135257.7E5CBC44D@argote.ch>,242
1,0,0,0,1.0,0,1,1,7,1,10,1,0,1,0,38,64,1,0,0,0,1,0,0,1,1,1,1,1,1,2,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<E17v8Mw-0004eS-00@pmenage-dt.ensim.com>,243
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<18743911.1075841634301.JavaMail.evans@thyme>,244
1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,245
1,1,0,0,0.5,0,-1,0,8,0,5,0,0,1,0,47,64,1,0,0,1,0,0,0,1,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,20,0,0,1,0,0,0,0,14,68,9,9.029411764705882,2.400800039663826,6,101,66,0.12121212121212122,0,0,0,0,<200207101322.g6ADMHs25188@inet-mail6.oracle.com>,246
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,44,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200608041052.k74AqYIG020060@flawless.mail.UM>,247
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209250803.g8P83hC18346@dogma.slashnull.org>,248
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,0,0,33,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200407021900.i62J0Nfp028537@cs.CU>,249
1,1,0,0,0.5,0,1,1,6,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1,0,0,4,27,5,2.4814814814814814,0.5689737591013784,2,2,1,1.0,0,0,0,1,<20060426155317.63303.qmail@web38306.mail.mud.yahoo.com>,250
1,1,0,0,0.5,0,1,1,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,22,31,8,8.709677419354838,4.1441256394198,2,7,11,0.45454545454545453,2647,0,0,1,,251
0,1,0,0,0.0,0,1,1,8,0,8,1,0,1,0,43,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,8,7.545454545454546,2.349608724240016,3,3,2,1.0,0,0,0,1,<200207232235.g6NMZ6J52307@locust.minder.net>,252
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<26068270.1075845926051.JavaMail.evans@thyme>,253
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<26763570.1075857150199.JavaMail.evans@thyme>,254
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,39,64,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,0,1,0,35,33,9,26.0,13.642624825201787,0,16,27,0.1111111111111111,16145,0,0,0,<HFfMpQzNQnu0Nw7RNE5s1Q@geopod-ismtpd-34>,255
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209250800.g8P80KC18064@dogma.slashnull.org>,256
0,1,10,0,0.0,0,1,1,7,0,1,0,0,1,0,45,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,16,68,9,9.441176470588236,4.2543484776000815,2,10,11,0.2727272727272727,1172,0,0,1,<20160519134651.D3383108D1F6AE56@approject.com>,257
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<26844661.1075858417930.JavaMail.evans@thyme>,258
1,0,0,0,1.0,0,-1,0,5,0,5,0,0,0,0,40,64,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20021002233617.18C50EA0A@petting-zoo.net>,259
1,0,0,0,1.0,0,-1,0,5,0,5,0,0,0,0,36,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20020828135844.C27501BE9F@oak.ein.cz>,260
1,0,0,0,1.0,0,1,1,8,0,0,0,1,1,0,62,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<49211.213.185.125.243.1135805828.squirrel@webmail.irishost.net>,261
1,1,0,0,0.5,0,1,1,8,0,4,0,0,1,0,50,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,0,3,16,5,2.3125,0.6817945071647321,0,1,1,1.0,0,0,0,1,<20020902121145.46994.qmail@web21503.mail.yahoo.com>,262
1,0,0,0,1.0,0,1,1,8,0,6,0,0,1,0,34,64,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<B99C0020.1411192@[207.164.167.226]>,263
1,1,0,0,0.5,0,1,1,6,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1,0,0,3,94,5,2.0106382978723403,0.17833036823659795,0,3,2,1.0,0,0,0,1,<20060224123800.38096.qmail@web37814.mail.mud.yahoo.com>,264
1,0,0,0,1.0,0,1,1,8,0,6,1,0,1,0,50,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<BCEFLMCEIJHPCPLGADJICEDPCAAA.kialllists@redpie.com>,265
1,0,0,1,1.0,0,1,1,8,1,13,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,20,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1033049049.16162.TMDA@deepeddy.vircio.com>,266
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<5071846.1075855106781.JavaMail.evans@thyme>,267
1,1,0,0,0.5,0,1,1,7,0,3,0,0,1,0,68,64,1,0,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,36,1,1,0,0,0,1,1,43,73,11,32.64383561643836,11.565619650100304,3,36,65,0.07692307692307693,29364,0,0,0,<mid-128610222209041558447069021253060809828@k3.send.fableengland.com>,268
1,0,0,0,1.0,0,1,1,8,1,7,1,0,1,0,64,64,1,0,0,1,0,0,0,1,0,1,1,2,0,3,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<NDBBJPAGKLCMDEIEKOPBEELJIKAA.mailinglists@websitemanagers.com.au>,269
1,0,0,0,1.0,0,1,1,8,0,3,0,0,1,0,32,64,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<30042002543022217270@hotmail.com>,270
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,39,64,1,0,0,0,1,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,0,1,0,35,35,9,26.514285714285716,13.410808921104177,0,18,31,0.0967741935483871,17405,0,0,0,<O5f9RItKTl-H1AwYPyO3RA@geopod-ismtpd-25>,271
1,2,0,0,0.3333333333333333,0,1,1,7,0,2,0,0,1,0,47,64,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0,1,1,1,1,1,1.0,0.0,1,1,2,1.0,721,0,1,1,<202209301550.28UFAZ4x039162@smtp-02.solarus.net>,272
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<29062266.1075841045643.JavaMail.evans@thyme>,273
1,0,0,0,1.0,0,-1,0,8,1,6,1,0,1,0,46,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1027514196.1653.12.camel@localhost.localdomain>,274
1,1,0,0,0.5,0,1,1,7,0,5,0,0,1,0,58,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,8,20,6,4.55,1.8296174463531987,2,1,1,1.0,2663,0,0,1,<F99F09AB-FFDF-4D5B-A7D5-8BE8E6DB66E7@WINDFLOWER.arvixe.com>,275
1,0,0,0,1.0,0,-1,0,5,0,2,0,0,0,0,47,64,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200205202152.g4KLqMu23573@pac9.westernbarge.com>,276
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,40,64,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,1,0,27,28,10,14.678571428571429,9.23523366333124,0,3,8,0.375,13543,0,0,0,<xkksUzv7Tk2kbiLwsFAVug@geopod-ismtpd-4-6>,277
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,278
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<10400034.1075856451152.JavaMail.evans@thyme>,279
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<30977716.1075854708125.JavaMail.evans@thyme>,280
1,2,0,0,0.3333333333333333,0,1,1,6,0,3,1,0,1,0,37,64,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,17,78,24,9.35897435897436,5.351669662715527,3,21,35,0.2857142857142857,77249,0,1,1,<89915899E9FD4082A2A8F773DF560D2C@MYi5>,281
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200305092017.h49KHCu10931@truecrime.mr.itd.UM>,282
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,7,0,1,1.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<32194286.1075852361472.JavaMail.evans@thyme>,283
1,1,0,0,0.5,0,1,1,7,0,0,0,0,1,0,52,64,1,0,0,0,1,0,0,1,0,1,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,61,0,1,1,1,0,0,0,3,19,2,3.0,0.0,2,2,1,1.0,44,0,0,1,<J1H9RZ$165002C8B62E0DF196ACFD72B35340DF@terra.com.mx>,284
1,0,0,0,1.0,0,1,1,7,0,0,1,0,1,0,42,64,1,0,0,1,0,0,0,1,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200412280912.iBS9CVIc014138@casino.mail.UM>,285
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,0,49,64,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,27,1,1,0,0,0,1,1,2,21,4,1.0476190476190477,0.21295885499998,0,1,3,1.0,18,0,0,1,<201505061527.t46FQxFR016476@rx-csb2.smtp.ucla.edu>,286
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<14585170.1075843075679.JavaMail.evans@thyme>,287
1,1,0,0,0.5,0,1,1,7,0,0,0,1,1,0,39,64,1,1,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,26,0,0,0,1,0,1,0,2,7,3,2.0,0.0,0,1,1,1.0,0,0,0,1,<001501c71255.8ec2ce00.a98bc0a8@hernando>,288
1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,0,50,64,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20040518211726.58767.qmail@web41215.mail.yahoo.com>,289
1,0,0,0,1.0,0,1,1,7,1,8,0,1,1,0,37,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020721231953.D22357@Hobbiton.cod.ie>,290
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,31,64,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<0HPN006ZPYP9V9@clic.norwich.edu>,291
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,1,0,43,64,1,0,0,1,0,0,0,1,0,1,0,0,2,3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200703140458.l2E4wXgm016991@mission.mail.UM>,292
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12276480.1075846288891.JavaMail.evans@thyme>,293
1,1,0,0,0.5,0,1,1,7,0,1,0,0,1,0,58,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,42,1,1,0,0,1,0,0,31,18,4,18.61111111111111,9.00702743472432,0,5,12,0.5,3250,0,0,1,<4uovondqnoh8.o8k7mZLoyQyjcVAqpbXgAQ2@tracking.goemt.org.br>,294
1,0,0,0,1.0,0,1,1,8,1,6,1,0,1,0,55,64,1,1,1,1,0,0,0,1,1,1,1,1,1,4,0.25,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15725.46293.831269.315365@12-248-11-90.client.attbi.com>,295
0,1,1,0,0.0,0,1,1,7,0,3,0,0,1,0,41,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,0,0,18,25,7,10.84,3.5177265385473047,4,3,3,0.6666666666666666,3375,0,0,1,<20190205005644.A158CB1D7E357B73@qandil.se>,296
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<10896002.1075840381090.JavaMail.evans@thyme>,297
1,0,0,0,1.0,0,1,1,8,0,4,1,0,1,1,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<006d43a82bde$1282b7c8$0ee22ab4@uyuerh>,298
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,45,64,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<14279078.1068829827398.JavaMail.www@wwinf4004>,299
0,1,0,0,0.0,0,1,1,8,0,3,0,0,1,0,62,64,1,0,0,1,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,33,7,6.03030303030303,2.492228508479041,1,6,6,0.3333333333333333,1207,0,0,1,<596b8001.905d240a.c0d48.0bdeSMTPIN_ADDED_MISSING@mx.google.com>,300
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,39,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200602150421.k1F4LKZ5025906@fan.mail.UM>,301
0,1,0,0,0.0,0,1,1,8,0,3,1,0,1,0,22,64,1,1,0,0,0,1,1,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,129,7,4.875968992248062,0.6933544116278418,0,1,0,0.0,24050,0,0,1,<925bcc36b4621078c5d9@5>,302
1,1,0,0,0.5,0,1,1,7,0,0,0,0,1,0,52,64,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,62,0,1,1,1,0,0,0,6,50,3,4.66,0.62,0,0,0,0.0,0,0,0,1,<J29WY3$2164379D1F90F8C182870F715788CDF5@terra.com.mx>,303
