number_of_text_plain_sections,number_of_text_html_sections,number_of_image_sections,number_of_application_sections,ratio_text_plain_to_any_text_sections,length_of_text_in_text_html_section,index_charset_first_sec,num_unique_charset,num_standart_header,num_in_reply_to,num_received,exist_x_mailer,exist_user_agent,mime_version,case_var_MV,length_message_id,ascii_boundary_char,existence_of_domain,is_id_part_hex,is_id_part_decimal,existence_of_dots_in_id_part,existence_of_special_chars_in_id_part,is_domain_part_hex,is_domain_part_decimal,existence_of_dots_in_domain_part,existence_of_special_chars_in_domain_part,num_From_header_tags_in_thread,num_ofToheader_tags_in_thread,num_ofunique_To_addresses_in_thread,num_ofunique_Reply-To_addresses_in_thread,num_ofuniquedomains_in_all_email_addresses,ratio_unique_To_domains_to_unique_domains_in_all_addresses,num_Cc_addresses,num_Bcc_addresses,num_of_Sender_addresses,IsReturn_Path_identical_to_Reply_To,num_ofTo_domains_identical_to_From_domain,num_ofCc_domains_identical_to_From_domain,num_ofBcc_domains_identical_to_From_domain,IsFrom_domain_same_as_Reply-To_domain,IsFrom_domain_same_as_Return-Path_domain,IsFrom_entity_bracketed,IsTo_entity_bracketed,len_first_boundary,boundary_start_with_=,exist_=_middle_boundary,exist_underscore_boundary,exist_dot_boundary,exist_other_special_char_boundary,boundary_hexadecimal,boundary_decimal,depht_DOM_tree,num_DOM_leaf,num_unique_DOM_leaf,mean_DOM_leaf_depths,standart_dev_DOM_depths,num_email_addresses_in_html_section,num_a_tags,num_URLs_in_html_section,ratio_unique_domains_to_domains_of_allURLs_in_anytags,length_style,exist_direction,exist_JS,label,email_id,index
0,1,0,0,0.0,0,1,1,7,0,0,0,0,1,1,51,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,38,0,1,1,1,0,0,0,0,1,1,0.0,0.0,0,0,0,0.0,0,0,0,1,<14864224.1138976751437.JavaMail.USER@mx01.1and1.com>,679
1,0,0,0,1.0,0,1,1,8,0,6,0,1,1,0,31,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D6298DE.8030706@permafrost.net>,680
1,0,0,0,1.0,0,1,1,7,0,6,1,0,1,0,44,64,1,1,0,0,0,0,0,0,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<55DA5264CE16D41186F600D0B74D6B0924727A@KBS01>,681
1,0,0,0,1.0,0,1,1,7,1,7,0,0,1,0,56,64,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<Pine.BSO.4.44.0210071528270.18452-100000@crank.slack.net>,682
1,0,0,0,1.0,0,-1,0,8,1,6,1,0,1,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1030576177.6448.1.camel@localhost.localdomain>,683
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200210040800.g94804K08764@dogma.slashnull.org>,684
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,9,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<2676316.1075858002740.JavaMail.evans@thyme>,685
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15466674.1075847037656.JavaMail.evans@thyme>,686
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,8,0,1,1.0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<11909287.1075844245903.JavaMail.evans@thyme>,687
1,0,0,0,1.0,0,1,1,8,0,6,1,0,1,0,39,64,1,1,1,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1917968978.20021001230556@magnesium.net>,688
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,48,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200408310342.i7V3geHI001600@cryforhelp.mr.itd.UM>,689
1,0,0,0,1.0,0,-1,0,8,0,6,1,0,1,0,47,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1030013234.11490.4.camel@mymachine.mydomain.com>,690
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,36,64,1,1,0,0,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,34,1,1,0,0,0,1,0,32,64,11,16.71875,9.429787825688338,2,9,16,0.25,15285,0,0,0,<144157050133284699a450162@mlsend.com>,691
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<22423676.1075857938347.JavaMail.evans@thyme>,692
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,40,64,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,0,1,0,38,94,14,26.06382978723404,9.372672489106236,0,22,47,0.0851063829787234,21779,0,0,0,<5nnPJAk8Tq6riaeyi2xQqQ@geopod-ismtpd-2-2>,693
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<32697252.1075862411226.JavaMail.evans@thyme>,694
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<9515254.1075854695235.JavaMail.evans@thyme>,695
1,0,0,0,1.0,0,-1,0,8,1,7,1,0,1,0,31,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1030556128.7585.29.camel@avalon>,696
1,0,0,0,1.0,0,1,1,8,0,3,0,0,1,0,60,64,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<2E5C8745B72E6141AEC64D43D3A4EAEC015804F138@mscc-nas.mscc.edu>,697
1,0,0,1,1.0,0,1,1,7,0,2,0,0,1,0,53,64,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,27,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<SENNTS017SApFZEoKz400004726@SennTS01.FCSHARE001.LOCAL>,698
1,0,0,0,1.0,0,1,1,8,1,7,1,0,1,0,62,64,1,0,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<2785.192.216.194.113.1027554367.squirrel@webmail.magnesium.net>,699
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209240800.g8O80WC26600@dogma.slashnull.org>,700
0,1,0,0,0.0,0,1,1,7,0,8,1,0,1,0,35,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,67,10,9.671641791044776,1.8719298024015696,1,20,20,0.8,0,0,0,1,<20020728074238.20E3D2940AF@xent.com>,701
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,42,0,1,1,1,0,0,0,27,102,9,18.41176470588235,6.80016283134985,1,54,110,0.05454545454545454,22178,0,0,0,<01000188fc2b8349-b8657c56-61be-4488-a79a-5080bef42548-000000@email.amazonses.com>,702
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<10850248.1075862252945.JavaMail.evans@thyme>,703
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200210070800.g9780mK23281@dogma.slashnull.org>,704
1,0,0,0,1.0,0,1,1,8,0,7,0,1,1,0,40,64,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D74593D.2050608@sciences.univ-nantes.fr>,705
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<17243828.1075845896579.JavaMail.evans@thyme>,706
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<30935033.1075847616480.JavaMail.evans@thyme>,707
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,64,64,1,0,0,1,1,0,0,1,0,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<trG5MQRGVc$82.128.6.37$.447afb03.138c6.5729.432@yuma.onspeed.com>,708
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<13231643.1075852700619.JavaMail.evans@thyme>,709
1,0,0,0,1.0,0,1,1,8,0,6,0,1,1,0,27,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D58CBB7.4040006@corvil.com>,710
1,1,0,0,0.5,0,-1,0,7,0,1,0,0,1,1,64,64,1,0,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,44,0,0,1,0,0,1,0,4,45,6,3.022222222222222,0.39377878103709657,0,5,10,0.2,80,0,0,1,<01ihwskc0iyckraw-ffdm3p7t2hry4zd6-1f1d9-780a1@krogersurvey.today>,711
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<8705264.1075860878938.JavaMail.evans@thyme>,712
0,1,0,0,0.0,0,1,1,8,0,3,0,0,1,0,50,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,64,10,34.71875,20.902652904296623,0,28,75,0.08,20777,1,0,0,<d3dc0ee0-9ca2-39fc-ac53-307f16ea092a@mail.uber.com>,713
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<11052155.1075846035623.JavaMail.evans@thyme>,714
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,41,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<720828.1075853903690.JavaMail.evans@thyme>,715
1,0,0,0,1.0,0,1,1,8,1,6,0,0,1,0,49,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020809194731.2051.qmail@web21110.mail.yahoo.com>,716
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<25861732.1075840337084.JavaMail.evans@thyme>,717
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,18,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<22621474.1075841421700.JavaMail.evans@thyme>,718
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<18216984.1075854469483.JavaMail.evans@thyme>,719
1,0,0,0,1.0,0,-1,0,7,0,0,1,0,1,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,41,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200408210653.i7L6rDR29848@tightrope.mr.itd.UM>,720
1,0,0,0,1.0,0,1,1,8,0,7,0,1,1,0,28,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3DA12334.2010705@punkass.com>,721
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<31826353.1075858366259.JavaMail.evans@thyme>,722
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,69,64,1,0,0,1,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<trt8qd9LjV$196.207.205.195$.449148c6.883d9.352b.5193@yuma.onspeed.com>,723
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12080471.1075846179529.JavaMail.evans@thyme>,724
0,1,0,0,0.0,0,1,1,8,0,4,1,0,1,0,33,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,8,7.545454545454546,2.349608724240016,2,3,2,1.0,0,0,0,1,<200208072157.WAA26408@webnote.net>,725
0,1,0,0,0.0,0,1,1,7,0,1,1,0,1,0,113,64,1,0,0,1,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,195,9,16.02051282051282,7.7021202371341575,1,95,111,0.46846846846846846,1445,0,0,0,<LISTMANAGERSQL-2534368-1682723-2002.07.18-09.57.34--qqqqqqqqqq-lg#spamassassin.taint.org@sprocket.lockergnome.com>,726
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<31157551.1075861182789.JavaMail.evans@thyme>,727
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<5835732.1075853076522.JavaMail.evans@thyme>,728
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,43,0,1,1,1,0,0,0,27,142,10,20.37323943661972,6.679387206152399,1,49,76,0.09210526315789473,36061,0,0,0,<0100017e2489dc04-700c0e89-b587-4563-99e1-823a4353db37-000000@email.amazonses.com>,729
0,1,0,0,0.0,0,1,1,8,0,5,0,0,1,0,31,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,122,12,5.008196721311475,3.1349324819234554,2,1,0,0.0,23,0,0,1,<200205221902.g4MJ2sd11918@smtp2>,730
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,6,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<14509960.1075854316762.JavaMail.evans@thyme>,731
1,0,0,0,1.0,0,1,1,7,1,6,0,0,1,0,60,64,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<Pine.LNX.4.33.0208271708580.10823-100000@watcher.mithral.com>,732
1,0,0,0,1.0,0,-1,0,5,0,5,0,0,0,0,36,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<20020904145120.253131BED4@oak.ein.cz>,733
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15958073.1075847114975.JavaMail.evans@thyme>,734
1,1,0,0,0.5,0,1,1,7,1,0,0,0,1,0,66,64,1,0,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,28,0,0,0,0,0,1,0,9,27,8,4.555555555555555,2.2825153982415705,2,6,7,0.7142857142857143,910,0,0,0,<CALskBLAha5pdEjB9J8T9ZaQTrZeoTzt=skuiDV0euGQFaMx6+g@mail.gmail.com>,735
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<14089221.1075842005013.JavaMail.evans@thyme>,736
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,5,0,1,1.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<2119021.1075852682980.JavaMail.evans@thyme>,737
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<17532752.1075860435044.JavaMail.evans@thyme>,738
1,0,0,0,1.0,0,-1,0,5,0,4,0,0,0,0,46,64,1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<E17f141-00043a-00@usw-sf-list2.sourceforge.net>,739
1,0,0,0,1.0,0,-1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,740
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209240800.g8O80ZC26622@dogma.slashnull.org>,741
1,0,0,0,1.0,0,1,1,8,0,4,0,0,1,0,53,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200207190320.g6J3KiR04153@mandark.labs.netnoteinc.com>,742
0,1,0,0,0.0,0,1,1,8,0,3,0,0,1,0,40,64,1,0,0,0,1,0,0,0,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,29,8,9.655172413793103,5.141285644050694,0,1,3,0.6666666666666666,3168,0,0,1,<0kBEmSmaSfKEwGqz2C_V-w@geopod-ismtpd-3-1>,743
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,44,0,1,1,1,0,0,0,27,138,10,20.31159420289855,6.767142188586412,1,43,70,0.1,36163,0,0,0,<0100017b537d4774-705dc5ff-6781-41f3-bddc-fb3078034852-000000@email.amazonses.com>,744
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<19887951.1075855872947.JavaMail.evans@thyme>,745
1,0,0,0,1.0,0,1,1,7,1,10,0,0,1,0,30,64,1,1,1,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<19041.1032773013@munnari.OZ.AU>,746
1,0,0,0,1.0,0,1,1,8,0,7,1,0,1,0,44,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<NGEJLIBHKCAGGNGEGNJOMECHCAAA.zeez@eircom.net>,747
1,0,0,0,1.0,0,1,1,8,1,6,1,0,1,0,40,64,1,1,1,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<16680971951.20020930182931@magnesium.net>,748
1,0,0,0,1.0,0,1,1,8,0,7,1,0,1,0,60,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<D27C2881-B909-11D6-9880-00039344DDD6@ordersomewherechaos.com>,749
0,1,0,0,0.0,0,1,1,8,0,6,0,0,1,0,47,64,1,1,0,0,1,0,0,1,0,1,1,5,1,11,0.45454545454545453,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,58,5,3.8793103448275863,1.2741134335753324,0,2,2,0.5,1369,0,0,1,<0000645e4778$00005d9c$000045e6@mail2.uol.com.co>,750
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<24974895.1075857177346.JavaMail.evans@thyme>,751
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,3,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<21587838.1075843452863.JavaMail.evans@thyme>,752
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15115882.1075860394318.JavaMail.evans@thyme>,753
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,60,64,1,0,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,16,33,5,12.818181818181818,2.8757559791801937,0,1,3,1.0,2003,0,0,1,<LEMP-ANTHONY-DCPNTA000056b2@Lemp-Anthony-DC.Lemp-Anthony.com>,754
