index,email_id,structure_proba,label
814,<tlF12nb7SAqxU5xzpAPMCg@geopod-ismtpd-30>,0.0065569426,0
815,<20230216231709.1D0E74CACBBC5343@linsange.com>,0.99137306,1
816,<200309280943.h8S9hZD15889@bloodwork.mr.itd.UM>,0.99881446,1
817,<7283524.1075841499129.JavaMail.evans@thyme>,0.0073899943,0
818,<200403161104.i2GB4Tv9013547@torba.com>,0.9967219,1
819,<26070839.1075841084359.JavaMail.evans@thyme>,0.019610437,0
820,<20060504024206.21855.qmail@web15709.mail.cnb.yahoo.com>,0.9969112,1
821,,0.9987558,1
822,<27239768.1075845550505.JavaMail.evans@thyme>,0.0073899943,0
823,<20020812174932.58511.qmail@web13904.mail.yahoo.com>,0.20014778,0
824,<200209240800.g8O80ZC26619@dogma.slashnull.org>,0.071707666,0
825,<10894526.1075861431435.JavaMail.evans@thyme>,0.0051467917,0
826,<17476903.1075853934486.JavaMail.evans@thyme>,0.0073899943,0
827,<200208051411.g75EBOX31345@efes.daimi.au.dk>,0.22198178,0
828,<0rkrkDO9QHeK1y5VgCue2Q@geopod-ismtpd-2>,0.00895774,0
829,<12539264.1075861606910.JavaMail.evans@thyme>,0.0069290213,0
830,<0100018c20a4b238-0b70c016-b447-478c-9185-cc8d47571c42-000000@email.amazonses.com>,0.005926154,0
831,<200208021519.g72FJWfE001695@sionnach.ireland.sun.com>,0.004172255,0
832,<200208031410.g73EA3X32633@linux.local>,0.004204992,0
833,<28481121.1075845704414.JavaMail.evans@thyme>,0.0073899943,0
834,<200207210102.g6L121X21767@linux.local>,0.0039303657,0
835,<1147732.1075858574051.JavaMail.evans@thyme>,0.005365736,0
836,<21431953.1075854952427.JavaMail.evans@thyme>,0.003276545,0
837,<HPawHab8Ttq31atWZQU2ow@geopod-ismtpd-21>,0.0018043771,0
838,<031a71a07d1c$2642e6c2$4cb43cc2@aethlr>,0.99736804,1
839,<24192593.1075839976417.JavaMail.evans@thyme>,0.0045548053,0
840,<200210050800.g9580WK02535@dogma.slashnull.org>,0.071707666,0
841,<Pine.LNX.4.44.0207271732150.27125-100000@isolnetsux.techmonkeys.net>,0.0018738268,0
842,<200209220256.DAA10727@webnote.net>,0.39264157,1
843,<32378066.1075841839662.JavaMail.evans@thyme>,0.0045548053,0
844,<29591074.1075844292474.JavaMail.evans@thyme>,0.0073899943,0
845,<6441879.1075862044686.JavaMail.evans@thyme>,0.0038386541,0
846,<CAKF+1p_GeF=faE9-eHeKQ_uzNkMO_s94TpLWRYJn=ww+S5_rAw@mail.gmail.com>,0.8832251,1
847,<20020720181512.D23917@ie.suberic.net>,0.0010153189,0
848,<006701c2476a$64297820$ac0305c0@ciaran>,0.04052126,0
849,<22318869.1075862211426.JavaMail.evans@thyme>,0.0073899943,0
850,<12442024082823860A6EC12C$FB242F3A1D@waventuress-ng.com>,0.8224998,1
851,<12215526.1075841863890.JavaMail.evans@thyme>,0.0073899943,0
852,<25901708.1075859417903.JavaMail.evans@thyme>,0.019610437,0
853,<200412312017.iBVKHTLq002660@opus07.register.it>,0.99704355,1
854,<Pine.BSO.4.44.0207231232030.22846-100000@crank.slack.net>,0.0020057647,0
855,<4837269.1075851015128.JavaMail.evans@thyme>,0.0073899943,0
856,<24013050.1075859928216.JavaMail.evans@thyme>,0.0073899943,0
857,<W_Ct3aoYTLqIVyLUJIKoMw@geopod-ismtpd-28>,0.0023793061,0
858,<Pine.LNX.4.33.0208112046550.3981-100000@hydrogen.leitl.org>,0.0047880816,0
859,<LNBBLJKPBEHFEDALKOLCEEOJBCAB.tim.one@comcast.net>,0.01221675,0
860,<20020201165435.C11472@cs.helsinki.fi>,0.0030158325,0
861,<E1H4cfI-0006OY-Ju@orion.interservers.com>,0.9958177,1
862,<15292252.1075852108359.JavaMail.evans@thyme>,0.019610437,0
863,<20021204113632.15866.qmail@mail.hosting365.ie>,0.015253319,0
864,<08B81723-AE85-11D6-A682-000393A46DEA@KnowNow.com>,0.0022415782,0
865,<25936068.1075841761963.JavaMail.evans@thyme>,0.0073899943,0
866,<20190522030714.538567F660A4D8B8@emiratesnbd.com>,0.9957755,1
867,<BF9AAFF608E0E54C82578F38C065F86DB3022603@ITS-HCWNEM108.ds.vanderbilt.edu>,0.67581165,1
868,<2054531.1075853849970.JavaMail.evans@thyme>,0.0044821524,0
869,<21189423.1075851852426.JavaMail.evans@thyme>,0.0073899943,0
870,<2533893.1075841714615.JavaMail.evans@thyme>,0.0073899943,0
871,<29051962.1075851918997.JavaMail.evans@thyme>,0.0045548053,0
872,<200210100800.g9A803K13838@dogma.slashnull.org>,0.071707666,0
873,<10276405.1075862291203.JavaMail.evans@thyme>,0.0045548053,0
874,<200601162018.k0GKIp5E023929@chaos.mail.UM>,0.99863064,1
875,<m2y9b5bhq6.fsf@maya.dyndns.org>,0.094530664,0
876,<200703192210.l2JMAqYX019988@jacknife.mail.UM>,0.9974808,1
877,<22240046.1075842019231.JavaMail.evans@thyme>,0.0051467917,0
878,<010b018b864c65d1-bd1e9aeb-c8a7-4d29-a8c9-13b4f81a5273-000000@eu-west-2.amazonses.com>,0.662746,1
879,<32339154.1075858303150.JavaMail.evans@thyme>,0.0073899943,0
880,<30502949.1075844549688.JavaMail.evans@thyme>,0.0073899943,0
881,<24685071.1075840473553.JavaMail.evans@thyme>,0.003276545,0
882,<10587297.1075848310102.JavaMail.evans@thyme>,0.0044821524,0
883,<5f9e57bd-5bac-418e-a18e-e1bae3efd58c@cdg3s51mta10.xt.local>,0.4993036,1
884,<24514035.1075856335838.JavaMail.evans@thyme>,0.0045548053,0
885,<200407210858.i6L8waa9024856@smtp.eecs.UM>,0.9528049,1
886,<12440549.1075854437588.JavaMail.evans@thyme>,0.0045548053,0
887,<200204131452.g3DEqjD30492@mandark.labs.netnoteinc.com>,0.59484357,1
888,<32392044.1075847607743.JavaMail.evans@thyme>,0.0073899943,0
889,<30844151.1075844473949.JavaMail.evans@thyme>,0.019610437,0
890,<1034013325.8419.88.camel@bobcat.ods.org>,0.22448117,0
891,<16418282.1075841899024.JavaMail.evans@thyme>,0.0073899943,0
892,<3DlzeX5SbSIeEh0>,0.93836945,1
893,<200209242028.NAA07757@maltesecat>,0.006276338,0
894,,0.9995819,1
895,<32513605.1075845760036.JavaMail.evans@thyme>,0.012144196,0
896,<E17n8OD-0004mu-01@cpu59.osdn.com>,0.16887619,0
897,<T5Yo3TEeQXu3o7yGvzSu3g@geopod-ismtpd-18>,0.03861918,0
898,<21670167.1138926698593.JavaMail.USER@mx00.1and1.com>,0.99522567,1
899,,0.9847894,1
900,<200601262108.k0QL8nt1000498@awakenings.mail.UM>,0.9974808,1
901,<LXOZILBXSVeCkbb2LgADzg@geopod-ismtpd-6>,0.0037556847,0
902,<13867859.1075842213318.JavaMail.evans@thyme>,0.0043939715,0
903,<20020821222151.GA824@ivankelly.net>,0.0037041316,0
904,<1150216143.448ee7cfdf5de@imp8-g19.free.fr>,0.9980368,1
905,<30324714.1075840703514.JavaMail.evans@thyme>,0.019610437,0
906,<00004ecf1ce8$00003f9d$00003540@mail-com.mr.outblaze.com>,0.97543746,1
907,<m2ptvtpp66.fsf@maya.dyndns.org>,0.043528486,0
908,<104c1101c249f1$36e098b0$0b06fea9@freeyankeedom.com>,0.19856742,1
909,<16656260.1075843708535.JavaMail.evans@thyme>,0.05869416,0
910,<30252740.1075859944677.JavaMail.evans@thyme>,0.0045548053,0
911,<20020726.tRx.98989200@www.dudex.net>,0.2304081,0
912,<yf2vg78hok0.fsf@proton.pathname.com>,0.0028286965,0
913,<14004078.1075846332112.JavaMail.evans@thyme>,0.003276545,0
914,<fmsn_dp8QBGujqiDIQ-tjQ@geopod-ismtpd-12>,0.014639938,0
915,<18046935.1074369252880.JavaMail.www@wwinf3001>,0.9887664,1
916,<3D893115.7070102@permafrost.net>,0.034506842,0
917,,0.99185634,1
918,<8949442.1075855252392.JavaMail.evans@thyme>,0.019610437,0
919,,0.9988979,1
920,<E1AioMu-0006UV-00@bigram.cs.jhu.edu>,0.9971252,1
921,<11935245.1075855198925.JavaMail.evans@thyme>,0.0044821524,0
922,<7364641.1075843961413.JavaMail.evans@thyme>,0.0073899943,0
923,<a05200a00b9c80b1bceef@[209.103.203.17]>,0.019208698,0
924,<200210010801.g9181CK15573@dogma.slashnull.org>,0.071707666,0
925,<33009028.1075842419670.JavaMail.evans@thyme>,0.019610437,0
926,<auto-000000434609@appereto.com>,0.6661568,1
927,<20070417232708.EKX26174.ibm68aec.bellsouth.net@mail.bellsouth.net>,0.99063665,1
928,<16A4D676.6B2A4EE@netscape.net>,0.9926496,1
929,<11908463.1075853147560.JavaMail.evans@thyme>,0.019610437,0
930,<20060612220254.88136.qmail@web8612.mail.in.yahoo.com>,0.9956735,1
931,<23557249.1075853716615.JavaMail.evans@thyme>,0.0051467917,0
932,<214A52C16E44D51186FB00508BB83E0F7C0D66@w2k-server.bcs.ie>,0.044729084,0
933,<162160870749.20020920212606@magnesium.net>,0.0039009636,0
934,<7698780.1075845065662.JavaMail.evans@thyme>,0.0073899943,0
935,<26727780.1075845388598.JavaMail.evans@thyme>,0.019610437,0
936,<5371787.1075843151631.JavaMail.evans@thyme>,0.0073899943,0
937,<autogen-java-fc786c8b-7af9-46a4-a2cd-e9cba6cac026@google.com>,0.97937906,1
938,<200210010801.g9181lK15702@dogma.slashnull.org>,0.071707666,0
939,<13937532.1075845678716.JavaMail.evans@thyme>,0.0045548053,0
940,<7940252.1075841998163.JavaMail.evans@thyme>,0.0045548053,0
941,,0.9995419,1
942,<ILEHJNJFPDLMDEKNIAKCAEGLCAAA.geege@barrera.org>,0.0021787146,0
943,<20020814112328.325411bb.matthias@egwn.net>,0.022501417,0
944,<18067254.1075843026098.JavaMail.evans@thyme>,0.0053671235,0
945,<16289760343.20021007164541@magnesium.net>,0.0039009636,0
946,<200705041707.l44H74wY021550@host.losdns.com>,0.99628025,1
947,<200605050118.k451ILRY067681@smi.webnext.com>,0.9776152,1
948,<200210080801.g9881LK06175@dogma.slashnull.org>,0.071707666,0
949,<200207282320.56581.eh@mad.scientist.com>,0.029062137,0
950,<74e4d405b2778b33d542cdbc73edacfd@mail.britproperties.ng>,0.97611916,1
951,<1675708.1075860947028.JavaMail.evans@thyme>,0.0073899943,0
952,<0MKuxu-1DZqdx3cIl-0007NX@mx.perfora.net>,0.9983265,1
953,<TFSABNZO@flogas.ie>,0.75348324,0
954,<31678318.1075842641443.JavaMail.evans@thyme>,0.003276545,0
955,<200208021349.08815.colm@tuatha.org>,0.001470378,0
956,<349697.1075842688533.JavaMail.evans@thyme>,0.008129406,0
957,<20070522234043.7E2F428CBD@web6.mdx.safepages.com>,0.9979595,1
958,<27496605.1075854365607.JavaMail.evans@thyme>,0.003276545,0
959,<200609102320.k8ANKcYj002012@sleepers.mail.UM>,0.99643135,1
960,<fb457fe022.fe022fb457@ma24.eresmas.com>,0.996635,1
961,<31967418.1075853819112.JavaMail.evans@thyme>,0.0051467917,0
962,<26350791.1075847017465.JavaMail.evans@thyme>,0.010253106,0
963,<5530894.1075856934003.JavaMail.evans@thyme>,0.0073899943,0
964,<21650010.1075858881487.JavaMail.evans@thyme>,0.0073899943,0
965,<8495841.1075840676746.JavaMail.evans@thyme>,0.006455267,0
966,<20197727.1075840856824.JavaMail.evans@thyme>,0.0045548053,0
967,<387676.1075849780594.JavaMail.evans@thyme>,0.009573107,0
968,<200410232105.i9NL4wke024957@neartoearth.mr.itd.UM>,0.9937641,1
969,<33350306.1075842472231.JavaMail.evans@thyme>,0.0045548053,0
970,<20020207002914.H12825@pihlaja.kotilo>,0.0030158325,0
971,<20240721080021.5e43d50b799f865f@cio56239.tryhackme.com>,0.015336921,0
972,,0.98362863,1
973,<Pine.LNX.4.33.0209100707020.13649-100000@hydrogen.leitl.org>,0.0024213193,0
974,<d3Q9QyA6TtmAKiJLfx8PVQ@geopod-ismtpd-12>,0.012500283,0
975,<20020731115338.D11938@ie.suberic.net>,0.023567826,0
976,<22157523.1075847093232.JavaMail.evans@thyme>,0.012144196,0
977,<BAY119-F233818BEE6D45D498449AC92130@phx.gbl>,0.99711037,1
978,<6075485.1075857149405.JavaMail.evans@thyme>,0.0073899943,0
979,<B9888674.A460B%timod@esatclear.ie>,0.039106835,0
980,<20170401062650.833F322DEF@ns349989.ip-46-105-105.eu>,0.89361167,1
981,<0_Qbd9LHQw2HR9pGEeuziA@geopod-ismtpd-19>,0.00083623885,0
982,<200207250845.EAA03868@web.managegroup.com>,0.6812854,1
983,<1027373278.4292.23.camel@10-0-0-223.boston.ximian.com>,0.011336001,0
984,<200208081759.SAA32302@webnote.net>,0.9257167,1
985,<20021003110510.1c619b15.matthias@rpmforge.net>,0.022501417,0
986,<14354061.1075847766959.JavaMail.evans@thyme>,0.0073899943,0
987,<15219915.1075857220479.JavaMail.evans@thyme>,0.019610437,0
988,<10443447.1075858019261.JavaMail.evans@thyme>,0.0054419404,0
989,<9207084.1075860059260.JavaMail.evans@thyme>,0.0073899943,0
990,<20020815230424.25d8a83e.matthias@egwn.net>,0.022501417,0
991,<200210090800.g9980sK25221@dogma.slashnull.org>,0.071707666,0
992,<Pine.BSO.4.44.0208191514400.17583-100000@crank.slack.net>,0.09151645,0
993,<20020925182858.9821F4BE98@rack3.easydns.com>,0.9109316,1
994,<15737.16782.542869.368986@slothrop.zope.com>,0.014177884,0
995,<29288188.1075840892958.JavaMail.evans@thyme>,0.00841842,0
996,<7388042880DA484AB10C82A72C79AD2D012B270B89@DCCDMAIL1.dccd.cc.ca.us>,0.53766567,1
997,<20020726023237.29104326.kilroy@kamakiriad.com>,0.22198178,0
998,<20190417144912.BBB040F8F998BBFC@tmset.org>,0.9798034,1
999,<6151269.1075840739015.JavaMail.evans@thyme>,0.019610437,0
1000,<10781149.1075861575039.JavaMail.evans@thyme>,0.019610437,0
1001,<33470809.1075847031499.JavaMail.evans@thyme>,0.019610437,0
1002,<000072146bff$00001431$000010db@email-com.mr.outblaze.com>,0.98449755,1
1003,<0267fcd1-42432-15f18337653935@esxi-pc>,0.9920797,1
1004,<200210010801.g9181KK15600@dogma.slashnull.org>,0.071707666,0
1005,<3557244.1075862259057.JavaMail.evans@thyme>,0.0045548053,0
1006,<p04310115b97ef9811078@[198.248.208.11]>,0.0036806453,0
1007,<200409200029.i8K0TsKq027583@smtp.eecs.UM>,0.9565883,1
1008,<52d8ac811186fb237ec242b2f.98734f570e.20220809091429.3b862f4562.bce1cb47@mail26.suw231.rsgsv.net>,0.02160508,0
1009,<200208270124.00426.eh@mad.scientist.com>,0.029062137,0
1010,<8037009.1075859391707.JavaMail.evans@thyme>,0.0044821524,0
1011,<24823406.1075843187727.JavaMail.evans@thyme>,0.0073899943,0
1012,<200310310128.h9V1SJ4U008577@cryforhelp.mr.itd.UM>,0.99058586,1
1013,<73.92.22381.D8840D76@i-009df142feb35f6c5.mta1vrest.sd.prd.sparkpost>,0.025422199,0
1014,<20020721051108.0fd207d5.che666@uni.de>,0.009153555,0
1015,<200205180131.CAA15934@webnote.net>,0.9918326,1
1016,<E17hYPh-0004Zn-00@usw-pr-cvs1.sourceforge.net>,0.07321489,0
1017,<21032809.1075840472422.JavaMail.evans@thyme>,0.0051467917,0
1018,<200209290801.g8T81Hg03434@dogma.slashnull.org>,0.071707666,0
1019,<1412A6B92DB5F6418CEA22534AFC3B32211F980A@MNLEXMBX02.as.iom.net>,0.9928514,1
1020,<8769114.1075840345326.JavaMail.evans@thyme>,0.0073899943,0
1021,<Pine.LNX.4.33.0208190108540.31532-100000@watcher.mithral.com>,0.07331861,0
1022,<21742129.1075845776974.JavaMail.evans@thyme>,0.0073899943,0
1023,<31196478.1075863615608.JavaMail.evans@thyme>,0.0073899943,0
1024,<200210010801.g91810K15443@dogma.slashnull.org>,0.071707666,0
1025,<415805.1075855735350.JavaMail.evans@thyme>,0.013160234,0
1026,<13816197.1075846145603.JavaMail.evans@thyme>,0.0038386541,0
1027,<6087387.1075845676289.JavaMail.evans@thyme>,0.019610437,0
1028,<20060512171811.C1018932F8E@smtp.latinmail.com>,0.9799518,1
1029,<7AB2F2E66F22524F95B6F9F69F03366C0120077D73@dit-mbx03v>,0.9648193,1
1030,<27327651.1075843039165.JavaMail.evans@thyme>,0.019610437,0
1031,<3D3E20A2.70403@alumni.rice.edu>,0.007919406,0
1032,<20020825083851.0EBE5EA0A@petting-zoo.net>,0.23716809,0
1033,<200508271944.j7RJiqWG003363@greetings.mail.UM>,0.9974808,1
1034,<14450079.1075854009105.JavaMail.evans@thyme>,0.0043939715,0
1035,<25941318.1075859901908.JavaMail.evans@thyme>,0.0117185395,0
1036,<Pine.LNX.4.44.0208122004420.21012-100000@burgers.bubbanfriends.org>,0.0024213193,0
1037,<20230508181252.97774E2E0AB36B89@monkey.org>,0.92268884,1
1038,<748488260.2184025331701550415968.JavaMail.app@bg52-ca-ue1.prod.awspr>,0.07197081,1
1039,<E1GFmp7-0006dm-6P@hostmaster89.hostingbay.net>,0.9958177,1
1040,<20020723002041.2624D470D@tippex.localdomain>,0.0025307115,0
1041,<200210060800.g9680DK15200@dogma.slashnull.org>,0.071707666,0
1042,<000b01c25e71$813bf1e0$c809a8c0@imagery.net>,0.31057122,0
1043,<20240816122455.08b0e4d37cc89af8@cio56239.tryhackme.com>,0.004823993,0
1044,<200208132300.g7DN0Gi21994@dogma.slashnull.org>,0.13268964,0
1045,<13810832.1075857904949.JavaMail.evans@thyme>,0.0073899943,0
1046,<14241134.1075841566386.JavaMail.evans@thyme>,0.0045548053,0
1047,<30981350.1075850037623.JavaMail.evans@thyme>,0.0033423763,0
1048,<3D5243D1.30602@corvil.com>,0.013611901,0
1049,<40.92.04117.329A6595@msysmta02.ny5.etsy.com>,0.008609469,0
1050,<010001832a614216-6184bc88-a07d-4488-adfe-e793057ff042-000000@email.amazonses.com>,0.97421,1
1051,<20030616122048.19914.qmail@web13001.mail.yahoo.com>,0.99848396,1
1052,<200407021900.i62J0Mw09383@tightrope.mr.itd.UM>,0.9565883,1
1053,<20060524100227.62132.qmail@web27710.mail.ukl.yahoo.com>,0.99353445,1
1054,<200209240800.g8O80BC26572@dogma.slashnull.org>,0.071707666,0
1055,<20240725080014.60113d348b2dccbc@cio56239.tryhackme.com>,0.015336921,0
1056,<200210100804.g9A847K14125@dogma.slashnull.org>,0.071707666,0
1057,<20230511153650.CB579FAB12D6AE61@monkey.org>,0.99564713,1
1058,<9220271.1075856453360.JavaMail.evans@thyme>,0.0073899943,0
1059,<200406051747.i55HkrFk000105@cs.CU>,0.998207,1
1060,<5082448.1075840090154.JavaMail.evans@thyme>,0.019610437,0
1061,<20240730115412.3046dbb6d24ba43b@cio56239.tryhackme.com>,0.019353122,0
1062,<30821189.1075852860878.JavaMail.evans@thyme>,0.022418585,0
1063,<7966027.1075861581628.JavaMail.evans@thyme>,0.019610437,0
1064,<p05111a20b9b6c2a2b66f@[66.149.49.6]>,0.21166301,0
1065,<20021004.rnl.09750400@www.dudex.net>,0.08846937,0
1066,<20020923180205.37d82e53.matthias@egwn.net>,0.022501417,0
1067,<2451817.1075846120847.JavaMail.evans@thyme>,0.0073899943,0
1068,<27328822.1075846990851.JavaMail.evans@thyme>,0.0073899943,0
1069,<8369845E-B3BF-11D6-A70E-000393A46DEA@alumni.caltech.edu>,0.13005662,0
1070,<c7ed056d-f700-42a9-bb22-4690309aef59@atl1s07mta1813.xt.local>,0.0031998998,0
1071,<AadA9cIfStumDzYyGe-HDg@geopod-ismtpd-23>,0.0023793061,0
1072,<200207211950.OAA12363@einstein.ssz.com>,0.9863941,1
1073,<20020911215341.GA26384@iww.netfr.alcatel.fr>,0.0021059958,0
1074,<2344741.1075858080235.JavaMail.evans@thyme>,0.019610437,0
1075,<3204055.1075846666965.JavaMail.evans@thyme>,0.019610437,0
1076,<30633260.1075847552374.JavaMail.evans@thyme>,0.0051467917,0
1077,<E17uNu9-00080c-01@cpu59.osdn.com>,0.16887619,0
1078,,0.9993831,1
1079,<p05111a02b9635502bb0f@[66.149.49.6]>,0.061071903,0
1080,<wuSskPNURl6n-ouUycNr9A@ismtpd0063p1iad1.sendgrid.net>,0.80874735,1
1081,<20230622093643.5D4595F2B30D1B8E@companiasigma.ro>,0.9973437,1
1082,<200209300801.g8U81dg21345@dogma.slashnull.org>,0.071707666,0
1083,<24648686.1075853830751.JavaMail.evans@thyme>,0.0073899943,0
1084,<24788490.1075860904634.JavaMail.evans@thyme>,0.003276545,0
1085,<10063889.1075861361316.JavaMail.evans@thyme>,0.017156716,0
1086,<010001829765f4ff-0560712e-6b2d-4d66-abf6-d2765fc53411-000000@email.amazonses.com>,0.9668496,1
1087,<20210204055528.95CF9465B6@luizeduardo3482984.pserver.ru>,0.9609592,1
1088,<4116697.1075856435664.JavaMail.evans@thyme>,0.019610437,0
1089,<20020920023953.GH1024@ibu.internal.qu.to>,0.003175791,0
1090,<200204130420.g3D4KMa23014@host11.websitesource.com>,0.67687905,1
1091,<aabec01c1fc81$f0e53b20$6701a8c0@insuranceiq.com>,0.9445173,1
1092,<7069709.1075852931590.JavaMail.evans@thyme>,0.0073899943,0
1093,,0.9843344,1
1094,<B0000163834@mail.yj.co.kr>,0.74297965,1
1095,<17981453.1075847970365.JavaMail.evans@thyme>,0.005569909,0
1096,<200205170104.g4H14Z703790@eros.cs.jhu.edu>,0.7623759,1
1097,<826521.1075861126597.JavaMail.evans@thyme>,0.019610437,0
1098,<5631652.1075845166994.JavaMail.evans@thyme>,0.05869416,0
1099,<20946946.1075857573809.JavaMail.evans@thyme>,0.0073899943,0
1100,<Pine.LNX.4.33.0209011659570.2749-100000@watcher.mithral.com>,0.0039951405,0
1101,,0.9981996,1
1102,<200210020800.g9280sK31691@dogma.slashnull.org>,0.071707666,0
1103,<20190522023342.1EB774DCF16AF758@fasindo.com>,0.94700617,1
1104,<29868580.1075848341247.JavaMail.evans@thyme>,0.0043939715,0
1105,<6286.194.237.142.30.1029506959.squirrel@mail.nologic.org>,0.24359132,0
1106,<200209240800.g8O80AC26554@dogma.slashnull.org>,0.071707666,0
1107,<14383525.1075857887642.JavaMail.evans@thyme>,0.0073899943,0
1108,<200512130110.jBD1AER2023633@brazil.mail.UM>,0.9483965,1
1109,<200209111917.PAA02912@blackcomb.panasas.com>,0.0025307115,0
1110,<E17kb3l-0002JD-01@cpu59.osdn.com>,0.16887619,0
1111,<14057087.1075853046948.JavaMail.evans@thyme>,0.05869416,0
1112,<31822532.1075854731858.JavaMail.evans@thyme>,0.0045548053,0
1113,<trTETPp3w9$58.61.73.244$.4525482e.bc4b7.7910.1368@yuma.onspeed.com>,0.98733854,1
1114,<b1.tskqwkyfddcs5nvoeeadiqy0nfuanant@rediffmail.com>,0.97634685,1
1115,<xg8e7O14SnGN9EOBtX2TvQ@geopod-ismtpd-11>,0.012500283,0
1116,<1354844.1075852996954.JavaMail.evans@thyme>,0.05869416,0
1117,<4521956.1075855392600.JavaMail.evans@thyme>,0.019610437,0
1118,<002001c25368$f39de270$7c640f0a@mfc.corp.mckee.com>,0.03281704,0
1119,<010001898c598b45-2d23c733-1f00-476d-8c0c-a961cf1704e7-000000@email.amazonses.com>,0.007023807,0
1120,<20160712191911.288D2899DFB@slship.co.kr>,0.8632105,1
1121,<11210615.1075845059599.JavaMail.evans@thyme>,0.019610437,0
1122,<20061009153825.E45E1BE22A@onio.de>,0.99841106,1
1123,<6844664.1075852425059.JavaMail.evans@thyme>,0.05869416,0
1124,,0.9980375,1
1125,<31216449.1075840419716.JavaMail.evans@thyme>,0.0073899943,0
1126,<20020828085355.A12976@wanadoo.fr>,0.0015162432,0
1127,<20020730155017.27541.qmail@linuxmail.org>,0.28332758,0
1128,<17024412.1075854484250.JavaMail.evans@thyme>,0.0073899943,0
1129,<13001842.1075855046533.JavaMail.evans@thyme>,0.019610437,0
1130,<20020731172611.C32039@fiachra.ucd.ie>,0.0021280795,0
1131,<20020905123258.A9886@bonzo.nirvana>,0.006692673,0
1132,<3161677.1075859931972.JavaMail.evans@thyme>,0.0073899943,0
1133,<27687216.1075845087246.JavaMail.evans@thyme>,0.05869416,0
1134,<p04310100b98987ef2c97@[198.248.208.11]>,0.0029087036,0
1135,<20020802084157.GV5178@jinny.ie>,0.0015602256,0
1136,<20020807004518.A1213@rover.vipul.net>,0.001308974,0
1137,<2690263.1075858467140.JavaMail.evans@thyme>,0.0033423763,0
1138,<20020918092712.DB839C44D@argote.ch>,0.13172834,0
1139,<1029023936.3017.8.camel@gemini.windmill>,0.008804274,0
1140,<4362429.1075855430094.JavaMail.evans@thyme>,0.0051467917,0
1141,<25376478.1075857513682.JavaMail.evans@thyme>,0.0073899943,0
1142,<15693587.1075863444981.JavaMail.evans@thyme>,0.019610437,0
1143,<1753612.1075852895352.JavaMail.evans@thyme>,0.019610437,0
1144,<3260258.1075846283463.JavaMail.evans@thyme>,0.019610437,0
1145,<20020801105156.73fb7f9f.matthias@egwn.net>,0.41931492,0
1146,<21859183.20020817105159@magnesium.net>,0.004137077,0
1147,<149049257392867007a450162@mlsend.com>,0.010337914,0
1148,<010001954cf4926e-08b76d82-793e-4136-b586-1022df9796c8-000000@email.amazonses.com>,0.0027272135,0
1149,<31716965.1075847159366.JavaMail.evans@thyme>,0.0073899943,0
1150,<27847831.1075848090396.JavaMail.evans@thyme>,0.0073899943,0
1151,<18002683.1075856840249.JavaMail.evans@thyme>,0.0038386541,0
1152,<2961385.1036431297763.JavaMail.dynamo@app04>,0.39873338,0
1153,<7715077.1026342342497.JavaMail.root@abv-sfo1-ac-agent1>,0.029929936,0
1154,<28242010.1075855592756.JavaMail.evans@thyme>,0.0073899943,0
1155,<33322074.1075844913515.JavaMail.evans@thyme>,0.019610437,0
1156,<19875864.1075842352820.JavaMail.evans@thyme>,0.0073899943,0
1157,<4631891.1075858148726.JavaMail.evans@thyme>,0.019610437,0
1158,<20031125040851.95581C962@krusty.si.UM>,0.9975038,1
1159,,0.9990639,1
1160,<21340665.1075858426255.JavaMail.evans@thyme>,0.0073899943,0
1161,<200310240447.h9O4lRLZ026065@cs.CU>,0.99846566,1
1162,<7515326.1027025006248.JavaMail.root@abv-sfo1-ac-agent3>,0.01742285,0
1163,<4288824.1075858285599.JavaMail.evans@thyme>,0.0073899943,0
1164,<000001c266a5$b5ba5600$6401a8c0@MAX>,0.0038032385,0
1165,<3635408.1075863645764.JavaMail.evans@thyme>,0.019610437,0
1166,<Pine.BSO.4.44.0209220319540.26559-100000@crank.slack.net>,0.09151645,0
1167,<200704150741.l3F7fMrv002440@relay.dotsterhost.com>,0.99639374,1
1168,<20020725085639.E3EF43F4D3@panacea.canonical.org>,0.14430647,0
1169,<20221103204200.7A878176A76781B8@russianlinen.ru>,0.99570113,1
1170,<29922158.1075855713712.JavaMail.evans@thyme>,0.0073899943,0
1171,<8512563.1075854200797.JavaMail.evans@thyme>,0.0053671235,0
1172,<17482403.1075840060205.JavaMail.evans@thyme>,0.0045548053,0
1173,<15671526.1075857427731.JavaMail.evans@thyme>,0.0073899943,0
1174,<BAY117-F3890AB2EC19790E5B97294A8A00@phx.gbl>,0.9974299,1
1175,<00f101c23331$1bdda5c0$b554a8c0@RAGING>,0.11337992,0
1176,<Pine.LNX.4.33.0208191032320.16603-100000@hydrogen.leitl.org>,0.0024213193,0
1177,<9654957.1075842770356.JavaMail.evans@thyme>,0.0045548053,0
1178,<10348374.1075845094070.JavaMail.evans@thyme>,0.0073899943,0
1179,<11330553.1075856247926.JavaMail.evans@thyme>,0.0045548053,0
1180,<5.1.0.14.2.20020918220930.02fa8c60@frodo.hserus.net>,0.003355548,0
1181,<4778351.1075856520975.JavaMail.evans@thyme>,0.0045548053,0
1182,<20150906134357.8D5C32B77BB3@zimbra02.intellispace.net>,0.98335254,1
